timestamp,files,chunks,candidates,clones
2023-12-29T19:25:19.549398+00:00,163589,10217700,0,0
2023-12-29T19:25:34.498714+00:00,163589,10332400,0,0
2023-12-29T19:25:49.723521+00:00,163589,10455900,0,0
2023-12-29T19:26:05.632175+00:00,163589,10596100,0,0
2023-12-29T19:26:21.516450+00:00,163589,10717600,0,0
2023-12-29T19:26:37.091322+00:00,163589,10764400,0,0
2023-12-29T19:26:52.740711+00:00,163589,10812400,0,0
2023-12-29T19:27:08.245107+00:00,163589,10889100,0,0
2023-12-29T19:27:23.554359+00:00,163589,11039100,0,0
2023-12-29T19:27:39.511507+00:00,163589,11205800,0,0
2023-12-29T19:27:55.402404+00:00,163589,11360000,0,0
2023-12-29T19:28:11.842490+00:00,163589,11506200,0,0
2023-12-29T19:28:27.488044+00:00,163589,11630600,0,0
2023-12-29T19:28:44.060979+00:00,163589,11751400,0,0
2023-12-29T19:29:01.658301+00:00,163589,11832000,0,0
2023-12-29T19:29:18.391285+00:00,163589,11989900,0,0
2023-12-29T19:29:34.729575+00:00,163589,12103400,0,0
2023-12-29T19:29:51.276339+00:00,163589,12187800,0,0
2023-12-29T19:30:08.564409+00:00,163589,12309000,0,0
2023-12-29T19:30:25.150435+00:00,163589,12421700,0,0
2023-12-29T19:30:41.873517+00:00,163589,12536800,0,0
2023-12-29T19:30:58.388256+00:00,163589,12674700,0,0
2023-12-29T19:31:14.762335+00:00,163589,12729100,0,0
2023-12-29T19:31:31.134207+00:00,163589,12828300,0,0
2023-12-29T19:31:48.145021+00:00,163589,12884700,0,0
2023-12-29T19:32:05.966471+00:00,163589,12966000,0,0
2023-12-29T19:32:23.521286+00:00,163589,13144600,0,0
2023-12-29T19:32:40.771398+00:00,163589,13293200,0,0
2023-12-29T19:32:58.053790+00:00,163589,13423200,0,0
2023-12-29T19:33:15.494571+00:00,163589,13473700,0,0
2023-12-29T19:33:32.872198+00:00,163589,13529100,0,0
2023-12-29T19:33:52.721901+00:00,163589,13653000,0,0
2023-12-29T19:34:10.982346+00:00,163589,13763100,0,0
2023-12-29T19:34:32.456794+00:00,163589,13882300,0,0
2023-12-29T19:34:49.817220+00:00,163589,13952000,0,0
2023-12-29T19:35:07.290185+00:00,163589,14054700,0,0
2023-12-29T19:35:25.033227+00:00,163589,14081900,0,0
2023-12-29T19:35:42.312763+00:00,163589,14129600,0,0
2023-12-29T19:36:00.495712+00:00,163589,14210700,0,0
2023-12-29T19:36:18.141064+00:00,163589,14269600,0,0
2023-12-29T19:36:35.445316+00:00,163589,14361200,0,0
2023-12-29T19:36:54.093683+00:00,163589,14523300,0,0
2023-12-29T19:37:12.407405+00:00,163589,14675400,0,0
2023-12-29T19:37:32.326418+00:00,163589,14840600,0,0
2023-12-29T19:37:51.727198+00:00,163589,15007100,0,0
2023-12-29T19:38:10.070524+00:00,163589,15014600,0,0
2023-12-29T19:38:27.611205+00:00,163589,15023200,0,0
2023-12-29T19:38:45.339152+00:00,163589,15070800,0,0
2023-12-29T19:39:03.552128+00:00,163589,15247200,0,0
2023-12-29T19:39:23.985485+00:00,163589,15314000,0,0
2023-12-29T19:39:43.392107+00:00,163589,15423500,0,0
2023-12-29T19:40:07.826292+00:00,163589,15572800,0,0
2023-12-29T19:40:33.358528+00:00,163589,15732700,0,0
2023-12-29T19:40:58.359876+00:00,163589,15886700,0,0
2023-12-29T19:41:24.094218+00:00,163589,16029400,0,0
2023-12-29T19:41:50.997396+00:00,163589,16029400,0,0
2023-12-29T19:42:14.499048+00:00,163589,16029400,0,0
2023-12-29T19:42:38.285380+00:00,163589,16047100,0,0
2023-12-29T19:42:59.765005+00:00,163589,16073700,0,0
2023-12-29T19:43:24.772888+00:00,163589,16283000,0,0
2023-12-29T19:43:48.712080+00:00,163589,16350400,0,0
2023-12-29T19:44:13.132156+00:00,163589,16406100,0,0
2023-12-29T19:44:33.725921+00:00,163589,16439500,0,0
2023-12-29T19:44:55.957436+00:00,163589,16593000,0,0
2023-12-29T19:45:21.663309+00:00,163589,16766800,0,0
2023-12-29T19:45:49.284511+00:00,163589,16890200,0,0
2023-12-29T19:46:20.384597+00:00,163589,17076200,0,0
2023-12-29T19:46:50.282539+00:00,163589,17223600,0,0
2023-12-29T19:47:21.354013+00:00,163589,17416100,0,0
2023-12-29T19:47:54.447923+00:00,163589,17646200,0,0
2023-12-29T19:48:30.640640+00:00,163589,17729100,0,0
2023-12-29T19:49:02.241366+00:00,163589,17731200,0,0
2023-12-29T19:49:32.488935+00:00,163589,17736700,0,0
2023-12-29T19:50:02.142116+00:00,163589,17886300,0,0
2023-12-29T19:50:34.944399+00:00,163589,18118400,0,0
2023-12-29T19:51:15.804293+00:00,163589,18211863,0,0
2023-12-29T19:53:50.426651+00:00,163589,18211863,0,0
2023-12-29T19:55:15.479295+00:00,163589,18211863,0,0
2023-12-29T19:56:16.187021+00:00,163589,18211863,0,0
2023-12-29T19:57:20.847596+00:00,163589,18211863,0,0
2023-12-29T19:58:19.364471+00:00,163589,18211863,0,0
2023-12-29T19:59:19.693980+00:00,163589,18211863,0,0
2023-12-29T20:00:18.193473+00:00,163589,18211863,0,0
2023-12-29T20:01:09.199710+00:00,163589,18211863,0,0
2023-12-29T20:01:56.976753+00:00,163589,18211863,0,0
2023-12-29T20:02:39.607201+00:00,163589,18211863,0,0
2023-12-29T20:03:28.395173+00:00,163589,18211863,0,0
2023-12-29T20:04:26.009842+00:00,163589,18211863,0,0
2023-12-29T20:05:11.099349+00:00,163589,18211863,0,0
2023-12-29T20:05:47.292058+00:00,163589,18211863,0,0
2023-12-29T20:06:35.179568+00:00,163589,18211863,0,0
2023-12-29T20:07:18.534178+00:00,163589,18211863,0,0
2023-12-29T20:07:59.017330+00:00,163589,18211863,0,0
2023-12-29T20:08:51.287594+00:00,163589,18211863,0,0
2023-12-29T20:09:39.917903+00:00,163589,18211863,0,0
2023-12-29T20:10:22.445002+00:00,163589,18211863,0,0
2023-12-29T20:11:00.642916+00:00,163589,18211863,0,0
2023-12-29T20:11:50.393571+00:00,163589,18211863,0,0
2023-12-29T20:12:45.028687+00:00,163589,18211863,0,0
2023-12-29T20:13:32.999101+00:00,163589,18211863,0,0
2023-12-29T20:14:27.325116+00:00,163589,18211863,0,0
2023-12-29T20:15:15.471635+00:00,163589,18211863,0,0
2023-12-29T20:16:02.500368+00:00,163589,18211863,0,0
2023-12-29T20:16:45.639510+00:00,163589,18211863,0,0
2023-12-29T20:17:22.869128+00:00,163589,18211863,0,0
2023-12-29T20:18:19.525495+00:00,163589,18211863,0,0
2023-12-29T20:19:08.617386+00:00,163589,18211863,0,0
2023-12-29T20:19:53.557512+00:00,163589,18211863,0,0
2023-12-29T20:20:54.623196+00:00,163589,18211863,0,0
2023-12-29T20:21:44.491603+00:00,163589,18211863,0,0
2023-12-29T20:22:41.551331+00:00,163589,18211863,0,0
2023-12-29T20:23:30.490240+00:00,163589,18211863,0,0
2023-12-29T20:24:20.897237+00:00,163589,18211863,0,0
2023-12-29T20:25:07.532777+00:00,163589,18211863,0,0
2023-12-29T20:25:48.384480+00:00,163589,18211863,0,0
2023-12-29T20:26:38.782218+00:00,163589,18211863,0,0
2023-12-29T20:27:26.036846+00:00,163589,18211863,0,0
2023-12-29T20:28:18.484498+00:00,163589,18211863,0,0
2023-12-29T20:29:01.949189+00:00,163589,18211863,0,0
2023-12-29T20:29:55.175617+00:00,163589,18211863,0,0
2023-12-29T20:30:35.769996+00:00,163589,18211863,0,0
2023-12-29T20:31:12.209596+00:00,163589,18211863,0,0
2023-12-29T20:31:54.460457+00:00,163589,18211863,0,0
2023-12-29T20:32:35.110299+00:00,163589,18211863,0,0
2023-12-29T20:33:25.259353+00:00,163589,18211863,0,0
2023-12-29T20:34:14.043918+00:00,163589,18211863,0,0
2023-12-29T20:34:49.770422+00:00,163589,18211863,0,0
2023-12-29T20:35:26.966843+00:00,163589,18211863,0,0
2023-12-29T20:36:15.694752+00:00,163589,18211863,0,0
2023-12-29T20:36:58.080600+00:00,163589,18211863,0,0
2023-12-29T20:37:45.875081+00:00,163589,18211863,0,0
2023-12-29T20:38:33.462021+00:00,163589,18211863,0,0
2023-12-29T20:39:07.946672+00:00,163589,18211863,0,0
2023-12-29T20:39:53.967926+00:00,163589,18211863,0,0
2023-12-29T20:40:38.430685+00:00,163589,18211863,0,0
2023-12-29T20:41:25.375588+00:00,163589,18211863,0,0
2023-12-29T20:42:10.677345+00:00,163589,18211863,0,0
2023-12-29T20:42:52.164018+00:00,163589,18211863,0,0
2023-12-29T20:43:30.934627+00:00,163589,18211863,0,0
2023-12-29T20:44:15.671301+00:00,163589,18211863,0,0
2023-12-29T20:45:09.364659+00:00,163589,18211863,0,0
2023-12-29T20:45:45.932833+00:00,163589,18211863,0,0
2023-12-29T20:46:31.387538+00:00,163589,18211863,0,0
2023-12-29T20:47:10.730676+00:00,163589,18211863,0,0
2023-12-29T20:47:51.467503+00:00,163589,18211863,0,0
2023-12-29T20:48:34.490498+00:00,163589,18211863,0,0
2023-12-29T20:49:20.848865+00:00,163589,18211863,0,0
2023-12-29T20:49:54.417750+00:00,163589,18211863,0,0
2023-12-29T20:50:41.017906+00:00,163589,18211863,0,0
2023-12-29T20:51:20.359356+00:00,163589,18211863,0,0
2023-12-29T20:51:59.364895+00:00,163589,18211863,0,0
2023-12-29T20:52:40.355799+00:00,163589,18211863,0,0
2023-12-29T20:53:29.664939+00:00,163589,18211863,0,0
2023-12-29T20:54:16.943637+00:00,163589,18211863,0,0
2023-12-29T20:55:03.301660+00:00,163589,18211863,0,0
2023-12-29T20:55:43.661234+00:00,163589,18211863,0,0
2023-12-29T20:56:22.875516+00:00,163589,18211863,0,0
2023-12-29T20:57:01.126784+00:00,163589,18211863,0,0
2023-12-29T20:57:46.901382+00:00,163589,18211863,0,0
2023-12-29T20:58:27.376642+00:00,163589,18211863,0,0
2023-12-29T20:59:07.676646+00:00,163589,18211863,0,0
2023-12-29T21:00:00.966283+00:00,163589,18211863,0,0
2023-12-29T21:00:43.449576+00:00,163589,18211863,0,0
2023-12-29T21:01:22.764611+00:00,163589,18211863,0,0
2023-12-29T21:02:10.239791+00:00,163589,18211863,0,0
2023-12-29T21:02:45.531994+00:00,163589,18211863,0,0
2023-12-29T21:03:26.583512+00:00,163589,18211863,0,0
2023-12-29T21:04:13.741749+00:00,163589,18211863,0,0
2023-12-29T21:04:52.677994+00:00,163589,18211863,0,0
2023-12-29T21:05:35.906504+00:00,163589,18211863,0,0
2023-12-29T21:06:25.371995+00:00,163589,18211863,0,0
2023-12-29T21:07:04.133371+00:00,163589,18211863,0,0
2023-12-29T21:07:46.210445+00:00,163589,18211863,0,0
2023-12-29T21:08:26.695058+00:00,163589,18211863,0,0
2023-12-29T21:09:05.152563+00:00,163589,18211863,0,0
2023-12-29T21:09:50.515098+00:00,163589,18211863,0,0
2023-12-29T21:10:26.445280+00:00,163589,18211863,0,0
2023-12-29T21:11:03.553543+00:00,163589,18211863,0,0
2023-12-29T21:11:56.969633+00:00,163589,18211863,0,0
2023-12-29T21:12:49.580795+00:00,163589,18211863,0,0
2023-12-29T21:13:37.603076+00:00,163589,18211863,0,0
2023-12-29T21:14:18.312224+00:00,163589,18211863,0,0
2023-12-29T21:15:06.814700+00:00,163589,18211863,0,0
2023-12-29T21:15:50.222513+00:00,163589,18211863,0,0
2023-12-29T21:16:33.756773+00:00,163589,18211863,0,0
2023-12-29T21:17:18.246063+00:00,163589,18211863,0,0
2023-12-29T21:17:58.191117+00:00,163589,18211863,0,0
2023-12-29T21:18:47.151284+00:00,163589,18211863,0,0
2023-12-29T21:19:31.259525+00:00,163589,18211863,0,0
2023-12-29T21:20:21.532188+00:00,163589,18211863,0,0
2023-12-29T21:20:58.925739+00:00,163589,18211863,0,0
2023-12-29T21:21:48.373398+00:00,163589,18211863,0,0
2023-12-29T21:22:32.077771+00:00,163589,18211863,0,0
2023-12-29T21:23:13.078988+00:00,163589,18211863,0,0
2023-12-29T21:23:55.772264+00:00,163589,18211863,0,0
2023-12-29T21:24:46.633685+00:00,163589,18211863,0,0
2023-12-29T21:25:27.975008+00:00,163589,18211863,0,0
2023-12-29T21:26:15.935629+00:00,163589,18211863,0,0
2023-12-29T21:27:01.490517+00:00,163589,18211863,0,0
2023-12-29T21:27:54.840051+00:00,163589,18211863,0,0
2023-12-29T21:28:35.520471+00:00,163589,18211863,0,0
2023-12-29T21:29:18.486724+00:00,163589,18211863,0,0
2023-12-29T21:29:57.293399+00:00,163589,18211863,0,0
2023-12-29T21:30:31.619800+00:00,163589,18211863,0,0
2023-12-29T21:31:12.456073+00:00,163589,18211863,0,0
2023-12-29T21:31:55.521941+00:00,163589,18211863,0,0
2023-12-29T21:32:48.007237+00:00,163589,18211863,0,0
2023-12-29T21:33:24.092993+00:00,163589,18211863,0,0
2023-12-29T21:34:06.036483+00:00,163589,18211863,0,0
2023-12-29T21:34:50.002408+00:00,163589,18211863,0,0
2023-12-29T21:35:39.090680+00:00,163589,18211863,0,0
2023-12-29T21:36:15.766784+00:00,163589,18211863,0,0
2023-12-29T21:37:06.192973+00:00,163589,18211863,0,0
2023-12-29T21:37:51.475727+00:00,163589,18211863,0,0
2023-12-29T21:38:35.252887+00:00,163589,18211863,0,0
2023-12-29T21:39:27.091098+00:00,163589,18211863,0,0
2023-12-29T21:40:17.201374+00:00,163589,18211863,0,0
2023-12-29T21:41:07.353153+00:00,163589,18211863,0,0
2023-12-29T21:41:49.485837+00:00,163589,18211863,0,0
2023-12-29T21:42:35.583757+00:00,163589,18211863,0,0
2023-12-29T21:43:20.327363+00:00,163589,18211863,0,0
2023-12-29T21:44:19.478289+00:00,163589,18211863,0,0
2023-12-29T21:45:12.726088+00:00,163589,18211863,0,0
2023-12-29T21:45:52.607396+00:00,163589,18211863,0,0
2023-12-29T21:46:43.093555+00:00,163589,18211863,0,0
2023-12-29T21:47:28.168156+00:00,163589,18211863,0,0
2023-12-29T21:48:12.481441+00:00,163589,18211863,0,0
2023-12-29T21:49:07.821228+00:00,163589,18211863,0,0
2023-12-29T21:49:59.027191+00:00,163589,18211863,0,0
2023-12-29T21:50:56.164253+00:00,163589,18211863,0,0
2023-12-29T21:51:45.170883+00:00,163589,18211863,0,0
2023-12-29T21:52:40.650133+00:00,163589,18211863,0,0
2023-12-29T21:53:22.918154+00:00,163589,18211863,0,0
2023-12-29T21:54:06.798275+00:00,163589,18211863,0,0
2023-12-29T21:54:48.907272+00:00,163589,18211863,0,0
2023-12-29T21:55:33.172993+00:00,163589,18211863,0,0
2023-12-29T21:56:14.283566+00:00,163589,18211863,0,0
2023-12-29T21:56:56.427099+00:00,163589,18211863,0,0
2023-12-29T21:57:50.579218+00:00,163589,18211863,0,0
2023-12-29T21:58:27.911326+00:00,163589,18211863,0,0
2023-12-29T21:59:13.033867+00:00,163589,18211863,0,0
2023-12-29T22:00:09.354183+00:00,163589,18211863,0,0
2023-12-29T22:00:56.089045+00:00,163589,18211863,0,0
2023-12-29T22:01:43.789230+00:00,163589,18211863,0,0
2023-12-29T22:02:25.651527+00:00,163589,18211863,0,0
2023-12-29T22:03:28.698460+00:00,163589,18211863,0,0
2023-12-29T22:04:17.181038+00:00,163589,18211863,0,0
2023-12-29T22:05:14.684006+00:00,163589,18211863,0,0
2023-12-29T22:05:58.516964+00:00,163589,18211863,0,0
2023-12-29T22:06:47.152614+00:00,163589,18211863,0,0
2023-12-29T22:07:39.685746+00:00,163589,18211863,0,0
2023-12-29T22:08:25.395288+00:00,163589,18211863,0,0
2023-12-29T22:09:08.276908+00:00,163589,18211863,0,0
2023-12-29T22:09:57.769185+00:00,163589,18211863,0,0
2023-12-29T22:10:46.245842+00:00,163589,18211863,0,0
2023-12-29T22:11:32.222899+00:00,163589,18211863,0,0
2023-12-29T22:12:21.852232+00:00,163589,18211863,0,0
2023-12-29T22:12:58.450575+00:00,163589,18211863,0,0
2023-12-29T22:13:35.176861+00:00,163589,18211863,0,0
2023-12-29T22:14:17.897086+00:00,163589,18211863,0,0
2023-12-29T22:15:10.505182+00:00,163589,18211863,0,0
2023-12-29T22:15:50.005198+00:00,163589,18211863,0,0
2023-12-29T22:16:44.648322+00:00,163589,18211863,0,0
2023-12-29T22:17:26.428011+00:00,163589,18211863,0,0
2023-12-29T22:18:09.209869+00:00,163589,18211863,0,0
2023-12-29T22:18:53.000038+00:00,163589,18211863,0,0
2023-12-29T22:19:42.746367+00:00,163589,18211863,0,0
2023-12-29T22:20:25.539125+00:00,163589,18211863,0,0
2023-12-29T22:21:12.412771+00:00,163589,18211863,0,0
2023-12-29T22:21:57.239437+00:00,163589,18211863,0,0
2023-12-29T22:22:40.251441+00:00,163589,18211863,0,0
2023-12-29T22:23:23.344571+00:00,163589,18211863,0,0
2023-12-29T22:24:07.814070+00:00,163589,18211863,0,0
2023-12-29T22:24:56.180342+00:00,163589,18211863,0,0
2023-12-29T22:25:41.587266+00:00,163589,18211863,0,0
2023-12-29T22:26:31.001599+00:00,163589,18211863,0,0
2023-12-29T22:27:08.325642+00:00,163589,18211863,0,0
2023-12-29T22:27:48.183914+00:00,163589,18211863,0,0
2023-12-29T22:28:36.032804+00:00,163589,18211863,0,0
2023-12-29T22:29:19.582844+00:00,163589,18211863,0,0
2023-12-29T22:30:04.185708+00:00,163589,18211863,0,0
2023-12-29T22:30:49.672588+00:00,163589,18211863,0,0
2023-12-29T22:31:32.300393+00:00,163589,18211863,0,0
2023-12-29T22:32:11.579662+00:00,163589,18211863,0,0
2023-12-29T22:32:47.331643+00:00,163589,18211863,0,0
2023-12-29T22:33:39.561591+00:00,163589,18211863,0,0
2023-12-29T22:34:17.430660+00:00,163589,18211863,0,0
2023-12-29T22:35:00.048935+00:00,163589,18211863,0,0
2023-12-29T22:35:45.573351+00:00,163589,18211863,0,0
2023-12-29T22:36:34.495919+00:00,163589,18211863,0,0
2023-12-29T22:37:23.438526+00:00,163589,18211863,0,0
2023-12-29T22:38:19.211300+00:00,163589,18211863,0,0
2023-12-29T22:39:09.506316+00:00,163589,18211863,0,0
2023-12-29T22:39:57.787484+00:00,163589,18211863,0,0
2023-12-29T22:40:35.895723+00:00,163589,18211863,0,0
2023-12-29T22:41:22.654081+00:00,163589,18211863,0,0
2023-12-29T22:42:14.270880+00:00,163589,18211863,0,0
2023-12-29T22:43:03.147670+00:00,163589,18211863,0,0
2023-12-29T22:43:52.576046+00:00,163589,18211863,0,0
2023-12-29T22:44:43.424208+00:00,163589,18211863,0,0
2023-12-29T22:45:35.041833+00:00,163589,18211863,0,0
2023-12-29T22:46:20.349103+00:00,163589,18211863,0,0
2023-12-29T22:47:06.253311+00:00,163589,18211863,0,0
2023-12-29T22:47:56.794855+00:00,163589,18211863,0,0
2023-12-29T22:48:45.198667+00:00,163589,18211863,0,0
2023-12-29T22:49:38.869507+00:00,163589,18211863,0,0
2023-12-29T22:50:33.436270+00:00,163589,18211863,0,0
2023-12-29T22:51:34.289558+00:00,163589,18211863,0,0
2023-12-29T22:52:37.074505+00:00,163589,18211863,0,0
2023-12-29T22:53:26.573162+00:00,163589,18211863,0,0
2023-12-29T22:54:21.754211+00:00,163589,18211863,0,0
2023-12-29T22:55:31.029238+00:00,163589,18211863,0,0
2023-12-29T22:56:27.420883+00:00,163589,18211863,0,0
2023-12-29T22:57:24.117557+00:00,163589,18211863,0,0
2023-12-29T22:58:17.963217+00:00,163589,18211863,0,0
2023-12-29T22:59:17.344042+00:00,163589,18211863,0,0
2023-12-29T23:00:17.632838+00:00,163589,18211863,0,0
2023-12-29T23:01:18.500675+00:00,163589,18211863,0,0
2023-12-29T23:02:12.288022+00:00,163589,18211863,0,0
2023-12-29T23:03:21.572887+00:00,163589,18211863,0,0
2023-12-29T23:04:24.485173+00:00,163589,18211863,0,0
2023-12-29T23:05:22.975550+00:00,163589,18211863,0,0
